filename,conf_no,model,LOOKBACK_SIZE,kernel_size,n_filters,padding,pool_size,dense_layer_size,dropout,optimizer,loss,epochs,intermediate_dims,latent_dim,lstm_neurons,batch_size,threshold,lower_boundary,upper_boundary,downsample,subfile,bottom_depth,top_depth,accuracy,error_rate,prevalence,null_error_rate,precision,recall,specificity,fallout,miss_rate,f1_score,f2_score,false_discovery_rate,false_omission_rate,mcc,tp,tn,fp,fn
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,81,,,True,0.0,2582.9,3336.2000000000003,0.6547144754316069,0.3452855245683931,0.0929614873837981,0.9070385126162018,0.2085889570552147,0.9714285714285714,0.6222547584187409,0.3777452415812591,0.0285714285714285,0.3434343434343434,0.5610561056105611,0.7914110429447853,0.0046838407494145,0.3479296889047139,68,425,258,2
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,81,,,True,1.0,3338.3,4148.6,0.4901234567901235,0.5098765432098765,0.028395061728395,0.971604938271605,0.0527522935779816,1.0,0.4752223634053367,0.5247776365946633,0.0,0.1002178649237472,0.2178030303030303,0.9472477064220184,0.0,0.1583321497017602,23,374,413,0
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,81,,,True,2.0,4206.6,4513.0,0.7133550488599348,0.2866449511400651,0.250814332247557,0.749185667752443,0.4615384615384615,0.8571428571428571,0.6652173913043479,0.3347826086956522,0.1428571428571428,0.6,0.7317073170731707,0.5384615384615384,0.0670731707317073,0.4539305974591436,66,153,77,11
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,81,,,True,,2582.9,4513.0,0.593048128342246,0.406951871657754,0.0909090909090909,0.9090909090909092,0.1734806629834254,0.923529411764706,0.56,0.44,0.0764705882352941,0.292093023255814,0.4952681388012618,0.8265193370165745,0.0134715025906735,0.2781530787204624,157,952,748,13
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8468288791384124,0.1531711208615875,0.0555777157292913,0.9444222842707088,0.2289512555391432,0.7416267942583732,0.8530198507672815,0.1469801492327185,0.2583732057416268,0.3498871331828442,0.5122273628552545,0.7710487444608567,0.0175125668882763,0.3545861063759577,310,6059,1044,108
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,0.6,0.3,False,1.0,3338.3,4148.6,0.8270918304288716,0.1729081695711284,0.0163144234334445,0.9836855765665554,0.0652024708304735,0.7196969696969697,0.8288729739917075,0.1711270260082925,0.2803030303030303,0.119572057898049,0.2392947103274559,0.9347975291695264,0.0055773289116671,0.1808550821647791,95,6597,1362,37
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,0.6,0.3,False,2.0,4206.6,4513.0,0.809305373525557,0.190694626474443,0.1644823066841415,0.8355176933158585,0.4272727272727272,0.4681274900398406,0.8764705882352941,0.1235294117647058,0.5318725099601593,0.4467680608365019,0.4593432369038311,0.5727272727272728,0.1067146282973621,0.3323608052740895,235,2235,315,267
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,0.6,0.3,False,,2582.9,4513.0,0.832136733819117,0.167863266180883,0.0563651950278611,0.9436348049721388,0.190419518000595,0.6083650190114068,0.8455030660913014,0.1544969339086986,0.3916349809885932,0.2900521187400861,0.4227771171885321,0.8095804819994049,0.0269228255897536,0.2724076553717517,640,14891,2721,412
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,,,True,0.0,2582.9,3336.2000000000003,0.6786188579017264,0.3213811420982735,0.0929614873837981,0.9070385126162018,0.2207792207792207,0.9714285714285714,0.6486090775988287,0.3513909224011713,0.0285714285714285,0.3597883597883597,0.5782312925170068,0.7792207792207793,0.0044943820224719,0.3662031443652619,68,443,240,2
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,,,True,1.0,3338.3,4148.6,0.5037037037037037,0.4962962962962963,0.028395061728395,0.971604938271605,0.0541176470588235,1.0,0.4891994917407878,0.5108005082592122,0.0,0.1026785714285714,0.2224371373307543,0.9458823529411764,0.0,0.1627093280527696,23,385,402,0
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,,,True,2.0,4206.6,4513.0,0.7263843648208469,0.2736156351791531,0.250814332247557,0.749185667752443,0.4744525547445255,0.8441558441558441,0.6869565217391305,0.3130434782608696,0.1558441558441558,0.6074766355140186,0.7303370786516854,0.5255474452554745,0.0705882352941176,0.4631385691171379,65,158,72,12
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,82,,,True,,2582.9,4513.0,0.6106951871657754,0.3893048128342246,0.0909090909090909,0.9090909090909092,0.1793103448275862,0.9176470588235294,0.58,0.42,0.0823529411764705,0.3,0.5032258064516129,0.8206896551724138,0.014,0.2868208620316028,156,986,714,14
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8562691131498471,0.1437308868501529,0.0555777157292913,0.9444222842707088,0.2408131352619233,0.7368421052631579,0.8632971983668872,0.1367028016331127,0.2631578947368421,0.3629935179728933,0.5218569976279227,0.7591868647380766,0.0176225568727971,0.3659855711517015,308,6132,971,110
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,0.6,0.3,False,1.0,3338.3,4148.6,0.8371029538993944,0.1628970461006056,0.0163144234334445,0.9836855765665554,0.0690406976744186,0.7196969696969697,0.8390501319261213,0.1609498680738786,0.2803030303030303,0.1259946949602122,0.2494747899159663,0.9309593023255814,0.0055100521221146,0.188407972407204,95,6678,1281,37
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,0.6,0.3,False,2.0,4206.6,4513.0,0.813564875491481,0.186435124508519,0.1644823066841415,0.8355176933158585,0.4354527938342967,0.450199203187251,0.8850980392156863,0.1149019607843137,0.549800796812749,0.4427032321253673,0.4471705579738821,0.5645472061657033,0.1089617054875641,0.3308648690807067,226,2257,293,276
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,0.6,0.3,False,,2582.9,4513.0,0.8409772824689241,0.1590227175310758,0.0563651950278611,0.9436348049721388,0.1981726528040327,0.5979087452471483,0.8554962525550761,0.1445037474449239,0.4020912547528517,0.297681022243256,0.4260363045245191,0.8018273471959673,0.0273079406068431,0.2783359740641595,629,15067,2545,423
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,,,True,0.0,2582.9,3336.2000000000003,0.701195219123506,0.298804780876494,0.0929614873837981,0.9070385126162018,0.2336769759450171,0.9714285714285714,0.6734992679355783,0.3265007320644216,0.0285714285714285,0.3767313019390582,0.5954465849387041,0.7663230240549829,0.0043290043290043,0.3845944510739403,68,460,223,2
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,,,True,1.0,3338.3,4148.6,0.5234567901234568,0.4765432098765432,0.028395061728395,0.971604938271605,0.0562347188264058,1.0,0.5095298602287166,0.4904701397712833,0.0,0.1064814814814814,0.2295409181636726,0.9437652811735942,0.0,0.169272763383894,23,401,386,0
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,,,True,2.0,4206.6,4513.0,0.7231270358306189,0.2768729641693811,0.250814332247557,0.749185667752443,0.4701492537313433,0.8181818181818182,0.691304347826087,0.308695652173913,0.1818181818181818,0.5971563981042655,0.7126696832579185,0.5298507462686567,0.0809248554913294,0.4453138739990465,63,159,71,14
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,83,,,True,,2582.9,4513.0,0.627807486631016,0.3721925133689839,0.0909090909090909,0.9090909090909092,0.184652278177458,0.9058823529411764,0.6,0.4,0.0941176470588235,0.3067729083665338,0.5085865257595772,0.815347721822542,0.0154440154440154,0.292573878001237,154,1020,680,16
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8649115809067943,0.1350884190932056,0.0555777157292913,0.9444222842707088,0.2516611295681063,0.7248803827751196,0.8731521892158243,0.1268478107841757,0.2751196172248804,0.3736128236744759,0.5267732962447844,0.7483388704318937,0.0182048440715529,0.3736501878267371,303,6202,901,115
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,0.6,0.3,False,1.0,3338.3,4148.6,0.846619700902237,0.1533802990977629,0.0163144234334445,0.9836855765665554,0.0718146718146718,0.7045454545454546,0.8489760020103028,0.1510239979896972,0.2954545454545454,0.130343377715487,0.2550740537575425,0.9281853281853282,0.005738669805768,0.1912445682244322,93,6757,1202,39
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,0.6,0.3,False,2.0,4206.6,4513.0,0.8181520314547838,0.1818479685452162,0.1644823066841415,0.8355176933158585,0.4458077709611452,0.4342629482071713,0.8937254901960784,0.1062745098039215,0.5657370517928287,0.4399596367305751,0.4365238285943131,0.5541922290388548,0.1108076472883339,0.3314757418399435,218,2279,271,284
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,0.6,0.3,False,,2582.9,4513.0,0.8493356193741963,0.1506643806258036,0.0563651950278611,0.9436348049721388,0.2054886211512717,0.5836501901140685,0.86520554167613,0.13479445832387,0.4163498098859315,0.3039603960396039,0.4266259032795998,0.7945113788487282,0.0279408012248022,0.2823001180319445,614,15238,2374,438
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,,,True,0.0,2582.9,3336.2000000000003,0.7250996015936255,0.2749003984063745,0.0929614873837981,0.9070385126162018,0.2490842490842491,0.9714285714285714,0.6998535871156661,0.3001464128843338,0.0285714285714285,0.3965014577259474,0.6148282097649186,0.7509157509157509,0.0041666666666666,0.4054735544899456,68,478,205,2
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,,,True,1.0,3338.3,4148.6,0.5481481481481482,0.4518518518518518,0.028395061728395,0.971604938271605,0.0591259640102827,1.0,0.5349428208386277,0.4650571791613723,0.0,0.1116504854368932,0.239085239085239,0.9408740359897172,0.0,0.1778454665502155,23,421,366,0
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,,,True,2.0,4206.6,4513.0,0.739413680781759,0.260586319218241,0.250814332247557,0.749185667752443,0.4881889763779528,0.8051948051948052,0.717391304347826,0.2826086956521739,0.1948051948051948,0.607843137254902,0.7126436781609196,0.5118110236220472,0.0833333333333333,0.4599694940157096,62,165,65,15
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,84,,,True,,2582.9,4513.0,0.6508021390374331,0.3491978609625668,0.0909090909090909,0.9090909090909092,0.1939163498098859,0.9,0.6258823529411764,0.3741176470588235,0.1,0.319082377476538,0.5207624234172907,0.8060836501901141,0.0157261794634597,0.3061160989767896,153,1064,636,17
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8727562824092541,0.1272437175907459,0.0555777157292913,0.9444222842707088,0.2612931798051373,0.7057416267942583,0.8825848233140926,0.1174151766859073,0.2942583732057416,0.3813833225597931,0.526597643698679,0.7387068201948627,0.0192428035043804,0.3773653914131697,295,6269,834,123
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,0.6,0.3,False,1.0,3338.3,4148.6,0.8558892596712396,0.1441107403287603,0.0163144234334445,0.9836855765665554,0.0741350906095551,0.6818181818181818,0.858776228169368,0.1412237718306319,0.3181818181818182,0.1337295690936107,0.2583237657864523,0.9258649093904447,0.0061073142358586,0.1917692249332605,90,6835,1124,42
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,0.6,0.3,False,2.0,4206.6,4513.0,0.8224115334207077,0.1775884665792922,0.1644823066841415,0.8355176933158585,0.4563318777292576,0.4163346613545817,0.9023529411764706,0.0976470588235294,0.5836653386454184,0.4354166666666667,0.4237631792376318,0.5436681222707423,0.112952968388589,0.3308029645839124,209,2301,249,293
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,0.6,0.3,False,,2582.9,4513.0,0.8572117445349335,0.1427882554650664,0.0563651950278611,0.9436348049721388,0.2120671188861121,0.564638783269962,0.8746877129230071,0.1253122870769929,0.435361216730038,0.3083311705164807,0.4237409045512912,0.7879328811138879,0.0288722183697913,0.2836941553226902,594,15405,2207,458
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,,,True,0.0,2582.9,3336.2000000000003,0.7383798140770252,0.2616201859229747,0.0929614873837981,0.9070385126162018,0.2567049808429119,0.9571428571428572,0.7159590043923866,0.2840409956076135,0.0428571428571428,0.404833836858006,0.6192236598890943,0.7432950191570882,0.0060975609756097,0.4107119682054876,67,489,194,3
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,,,True,1.0,3338.3,4148.6,0.5740740740740741,0.4259259259259259,0.028395061728395,0.971604938271605,0.0625,1.0,0.5616264294790343,0.4383735705209657,0.0,0.1176470588235294,0.25,0.9375,0.0,0.187354348341424,23,442,345,0
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,,,True,2.0,4206.6,4513.0,0.7654723127035831,0.2345276872964169,0.250814332247557,0.749185667752443,0.5213675213675214,0.7922077922077922,0.7565217391304347,0.2434782608695652,0.2077922077922078,0.6288659793814434,0.7176470588235295,0.4786324786324786,0.0842105263157894,0.4897764316664946,61,174,56,16
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,85,,,True,,2582.9,4513.0,0.6716577540106952,0.3283422459893048,0.0909090909090909,0.9090909090909092,0.2024128686327077,0.888235294117647,0.65,0.35,0.1117647058823529,0.3296943231441048,0.5294530154277699,0.7975871313672922,0.0169039145907473,0.315986497243524,151,1105,595,19
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8809998670389576,0.1190001329610424,0.0555777157292913,0.9444222842707088,0.2735042735042735,0.6889952153110048,0.8922990285794734,0.1077009714205265,0.3110047846889952,0.3915703602991163,0.5284403669724771,0.7264957264957265,0.0200989486703772,0.3838008034086702,288,6338,765,130
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,0.6,0.3,False,1.0,3338.3,4148.6,0.8654060066740823,0.1345939933259176,0.0163144234334445,0.9836855765665554,0.0776699029126213,0.6666666666666666,0.8687020982535495,0.1312979017464505,0.3333333333333333,0.1391304347826087,0.2649006622516556,0.9223300970873788,0.0063236562230526,0.195439381834592,88,6914,1045,44
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,0.6,0.3,False,2.0,4206.6,4513.0,0.8263433813892529,0.173656618610747,0.1644823066841415,0.8355176933158585,0.4672897196261682,0.398406374501992,0.9105882352941176,0.0894117647058823,0.601593625498008,0.4301075268817204,0.4105090311986863,0.5327102803738317,0.1150914634146341,0.3298899252007451,200,2322,228,302
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,0.6,0.3,False,,2582.9,4513.0,0.8653021860265753,0.1346978139734247,0.0563651950278611,0.9436348049721388,0.2203519510328997,0.5475285171102662,0.8842834431069725,0.1157165568930274,0.4524714828897338,0.3142389525368249,0.4221635883905013,0.7796480489671003,0.0296573208722741,0.2869568295973475,576,15574,2038,476
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,,,True,0.0,2582.9,3336.2000000000003,0.7622841965471447,0.2377158034528552,0.0929614873837981,0.9070385126162018,0.2757201646090535,0.9571428571428572,0.7423133235724744,0.2576866764275256,0.0428571428571428,0.4281150159744409,0.6405353728489485,0.7242798353909465,0.0058823529411764,0.4344418547536554,67,507,176,3
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,,,True,1.0,3338.3,4148.6,0.5987654320987654,0.4012345679012346,0.028395061728395,0.971604938271605,0.0635838150289017,0.9565217391304348,0.5883100381194409,0.411689961880559,0.0434782608695652,0.1192411924119241,0.2511415525114155,0.9364161849710982,0.0021551724137931,0.1829433697351098,22,463,324,1
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,,,True,2.0,4206.6,4513.0,0.7654723127035831,0.2345276872964169,0.250814332247557,0.749185667752443,0.5221238938053098,0.7662337662337663,0.7652173913043478,0.2347826086956521,0.2337662337662337,0.6210526315789474,0.7007125890736342,0.4778761061946903,0.0927835051546391,0.4776750428128548,59,176,54,18
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,86,,,True,,2582.9,4513.0,0.6919786096256685,0.3080213903743315,0.0909090909090909,0.9090909090909092,0.2108262108262108,0.8705882352941177,0.6741176470588235,0.3258823529411764,0.1294117647058823,0.3394495412844036,0.5354558610709117,0.7891737891737892,0.0188356164383561,0.3233858471230644,148,1146,554,22
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8880468022869299,0.11195319771307,0.0555777157292913,0.9444222842707088,0.2832310838445808,0.6626794258373205,0.901309305927073,0.0986906940729269,0.3373205741626794,0.3968481375358166,0.5226415094339623,0.7167689161554193,0.0215497478220999,0.3841683547999901,277,6402,701,141
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,0.6,0.3,False,1.0,3338.3,4148.6,0.874922753676925,0.125077246323075,0.0163144234334445,0.9836855765665554,0.0817490494296578,0.6515151515151515,0.8786279683377308,0.1213720316622691,0.3484848484848485,0.1452702702702702,0.2721518987341772,0.9182509505703422,0.0065350191788606,0.1996852539720113,86,6993,966,46
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,0.6,0.3,False,2.0,4206.6,4513.0,0.8312581913499345,0.1687418086500655,0.1644823066841415,0.8355176933158585,0.4836272040302267,0.3824701195219123,0.9196078431372549,0.0803921568627451,0.6175298804780877,0.4271412680756396,0.3991683991683992,0.5163727959697733,0.1167608286252354,0.3328997555578751,192,2345,205,310
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,0.6,0.3,False,,2582.9,4513.0,0.8730711530218602,0.1269288469781397,0.0563651950278611,0.9436348049721388,0.2286773794808405,0.5275665399239544,0.8937088348853055,0.1062911651146945,0.4724334600760456,0.3190572003449267,0.4182366239638282,0.7713226205191595,0.0306091026667487,0.2888620562702563,555,15740,1872,497
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,,,True,0.0,2582.9,3336.2000000000003,0.7848605577689243,0.2151394422310757,0.0929614873837981,0.9070385126162018,0.2946428571428571,0.9428571428571428,0.7686676427525623,0.2313323572474377,0.0571428571428571,0.4489795918367347,0.6547619047619048,0.7053571428571429,0.0075614366729678,0.4519574605561541,66,525,158,4
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,,,True,1.0,3338.3,4148.6,0.6246913580246913,0.3753086419753086,0.028395061728395,0.971604938271605,0.0676923076923076,0.9565217391304348,0.6149936467598475,0.3850063532401525,0.0434782608695652,0.1264367816091954,0.26378896882494,0.9323076923076924,0.002061855670103,0.1936719213350864,22,484,303,1
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,,,True,2.0,4206.6,4513.0,0.7752442996742671,0.2247557003257329,0.250814332247557,0.749185667752443,0.5370370370370371,0.7532467532467533,0.782608695652174,0.217391304347826,0.2467532467532467,0.627027027027027,0.6971153846153846,0.4629629629629629,0.0954773869346733,0.4864279438120875,58,180,50,19
15_9-F-11 T2.csv,0,deepant,12,3,7,causal,2,6,0.25,adam,mean_absolute_error,2,,,,,87,,,True,,2582.9,4513.0,0.713903743315508,0.2860962566844919,0.0909090909090909,0.9090909090909092,0.2222222222222222,0.8588235294117647,0.6994117647058824,0.3005882352941176,0.1411764705882353,0.3530834340991535,0.5459985041136873,0.7777777777777778,0.0197856553998351,0.3361654896331001,146,1189,511,24
