filename,conf_no,model,LOOKBACK_SIZE,kernel_size,n_filters,padding,pool_size,dense_layer_size,dropout,optimizer,loss,epochs,intermediate_dims,latent_dim,lstm_neurons,batch_size,threshold,lower_boundary,upper_boundary,downsample,subfile,bottom_depth,top_depth,accuracy,error_rate,prevalence,null_error_rate,precision,recall,specificity,fallout,miss_rate,f1_score,f2_score,false_discovery_rate,false_omission_rate,mcc,tp,tn,fp,fn
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,81,0.6,0.3,False,2.0,4206.6,4513.0,0.8243774574049804,0.1756225425950196,0.1644823066841415,0.8355176933158585,0.4706896551724138,0.5438247011952191,0.8796078431372549,0.1203921568627451,0.4561752988047808,0.5046210720887245,0.5274343122102009,0.5293103448275862,0.0926375404530744,0.4000994486698053,273,2243,307,229
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,81,0.6,0.3,False,,2582.9,4513.0,0.8276360908701244,0.1723639091298757,0.0563651950278611,0.9436348049721388,0.1948125176205244,0.6568441064638784,0.8378378378378378,0.1621621621621621,0.3431558935361217,0.3005001087192868,0.4455190199871051,0.8051874823794756,0.0238803995501752,0.2907869194283862,691,14756,2856,361
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,81,,,True,0.0,2582.9,3336.2000000000003,0.6387782204515272,0.3612217795484728,0.0929614873837981,0.9070385126162018,0.1976047904191616,0.9428571428571428,0.6076134699853587,0.3923865300146413,0.0571428571428571,0.3267326732673267,0.5374592833876222,0.8023952095808383,0.0095465393794749,0.3217460810948679,66,415,268,4
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,81,,,True,1.0,3338.3,4148.6,0.4049382716049383,0.5950617283950618,0.028395061728395,0.971604938271605,0.0455445544554455,1.0,0.3875476493011436,0.6124523506988564,0.0,0.0871212121212121,0.1926298157453936,0.9544554455445544,0.0,0.1328558806288824,23,305,482,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,81,,,True,2.0,4206.6,4513.0,0.7328990228013029,0.2671009771986971,0.250814332247557,0.749185667752443,0.4822695035460992,0.8831168831168831,0.6826086956521739,0.3173913043478261,0.1168831168831168,0.6238532110091743,0.7572383073496658,0.5177304964539007,0.0542168674698795,0.4920978818160468,68,157,73,9
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,81,,,True,,2582.9,4513.0,0.5529411764705883,0.4470588235294118,0.0909090909090909,0.9090909090909092,0.160204081632653,0.923529411764706,0.5158823529411765,0.4841176470588235,0.0764705882352941,0.2730434782608695,0.4728915662650602,0.8397959183673469,0.0146067415730337,0.2529371149754021,157,877,823,13
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.847892567477729,0.1521074325222709,0.0555777157292913,0.9444222842707088,0.2319054652880354,0.7511961722488039,0.8535829931015064,0.1464170068984936,0.2488038277511961,0.3544018058690745,0.518836748182419,0.7680945347119645,0.0168639532998216,0.3606280994818633,314,6063,1040,104
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,0.6,0.3,False,1.0,3338.3,4148.6,0.8275862068965517,0.1724137931034483,0.0163144234334445,0.9836855765665554,0.0665751544269045,0.7348484848484849,0.82912426184194,0.17087573815806,0.2651515151515151,0.1220893643801132,0.2443324937027707,0.9334248455730954,0.0052758516731986,0.1859331496646454,97,6599,1360,35
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,0.6,0.3,False,2.0,4206.6,4513.0,0.8315858453473133,0.1684141546526867,0.1644823066841415,0.8355176933158585,0.4890909090909091,0.5358565737051793,0.8898039215686274,0.1101960784313725,0.4641434262948207,0.5114068441064639,0.5258014073494918,0.5109090909090909,0.0931254996003197,0.4105445558219716,269,2269,281,233
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,0.6,0.3,False,,2582.9,4513.0,0.8364230604372053,0.1635769395627946,0.0563651950278611,0.9436348049721388,0.2023207378756322,0.6463878326996197,0.8477742448330684,0.1522257551669316,0.3536121673003802,0.3081803761613415,0.4492006870128154,0.7976792621243678,0.0243089590276416,0.2965917572367992,680,14931,2681,372
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,,,True,0.0,2582.9,3336.2000000000003,0.6626826029216467,0.3373173970783532,0.0929614873837981,0.9070385126162018,0.2088607594936709,0.9428571428571428,0.6339677891654466,0.3660322108345534,0.0571428571428571,0.3419689119170984,0.5536912751677852,0.7911392405063291,0.0091533180778032,0.339405703132863,66,433,250,4
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,,,True,1.0,3338.3,4148.6,0.4333333333333333,0.5666666666666667,0.028395061728395,0.971604938271605,0.0477178423236514,1.0,0.4167725540025413,0.5832274459974587,0.0,0.091089108910891,0.2003484320557491,0.9522821576763484,0.0,0.1410230017292171,23,328,459,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,,,True,2.0,4206.6,4513.0,0.749185667752443,0.250814332247557,0.250814332247557,0.749185667752443,0.5,0.8831168831168831,0.7043478260869566,0.2956521739130435,0.1168831168831168,0.6384976525821596,0.7657657657657657,0.5,0.0526315789473684,0.5126530594667948,68,162,68,9
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,82,,,True,,2582.9,4513.0,0.5775401069518716,0.4224598930481283,0.0909090909090909,0.9090909090909092,0.1680942184154175,0.923529411764706,0.5429411764705883,0.4570588235294117,0.0764705882352941,0.2844202898550724,0.4863692688971499,0.8319057815845824,0.0138888888888888,0.2682018843581402,157,923,777,13
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.856003191065018,0.143996808934982,0.0555777157292913,0.9444222842707088,0.2400312744331509,0.7344497607655502,0.863156412783331,0.136843587216669,0.2655502392344497,0.3618149675898645,0.5201626567265334,0.7599687255668491,0.0177827619352771,0.3644407813771464,307,6131,972,111
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,0.6,0.3,False,1.0,3338.3,4148.6,0.8373501421332344,0.1626498578667655,0.0163144234334445,0.9836855765665554,0.0697674418604651,0.7272727272727273,0.8391757758512376,0.1608242241487624,0.2727272727272727,0.1273209549071618,0.2521008403361344,0.9302325581395348,0.0053611317944899,0.1910048636255359,96,6679,1280,36
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,0.6,0.3,False,2.0,4206.6,4513.0,0.8371559633027523,0.1628440366972477,0.1644823066841415,0.8355176933158585,0.5048169556840078,0.5219123505976095,0.8992156862745098,0.1007843137254902,0.4780876494023904,0.5132223310479921,0.518401266323704,0.4951830443159923,0.094749309119621,0.4155610460358745,262,2293,257,240
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,0.6,0.3,False,,2582.9,4513.0,0.8448349764252036,0.1551650235747964,0.0563651950278611,0.9436348049721388,0.2095148078134845,0.6321292775665399,0.8575403134226663,0.1424596865773336,0.3678707224334601,0.314718409843824,0.4504199403955568,0.7904851921865155,0.0249838605551969,0.3005980596557744,665,15103,2509,387
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,,,True,0.0,2582.9,3336.2000000000003,0.6892430278884463,0.3107569721115538,0.0929614873837981,0.9070385126162018,0.2229729729729729,0.9428571428571428,0.6632503660322109,0.3367496339677892,0.0571428571428571,0.360655737704918,0.5729166666666667,0.777027027027027,0.0087527352297593,0.3603338655361502,66,453,230,4
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,,,True,1.0,3338.3,4148.6,0.4580246913580247,0.5419753086419753,0.028395061728395,0.971604938271605,0.0497835497835497,1.0,0.4421855146124523,0.5578144853875476,0.0,0.0948453608247422,0.2075812274368231,0.9502164502164502,0.0,0.1483696888864892,23,348,439,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,,,True,2.0,4206.6,4513.0,0.755700325732899,0.2442996742671009,0.250814332247557,0.749185667752443,0.5075757575757576,0.8701298701298701,0.717391304347826,0.2826086956521739,0.1298701298701298,0.6411483253588517,0.7613636363636365,0.4924242424242424,0.0571428571428571,0.5144306237829673,67,165,65,10
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,83,,,True,,2582.9,4513.0,0.6,0.4,0.0909090909090909,0.9090909090909092,0.1752808988764045,0.9176470588235294,0.5682352941176471,0.4317647058823529,0.0823529411764705,0.2943396226415095,0.4968152866242038,0.8247191011235955,0.0142857142857142,0.2796868232525865,156,966,734,14
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.864379736737136,0.1356202632628639,0.0555777157292913,0.9444222842707088,0.25,0.7200956937799043,0.8728706180487118,0.1271293819512882,0.2799043062200957,0.3711467324290999,0.5232962447844228,0.75,0.018521450055406,0.3704847932480927,301,6200,903,117
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,0.6,0.3,False,1.0,3338.3,4148.6,0.8473612656037572,0.1526387343962427,0.0163144234334445,0.9836855765665554,0.0741312741312741,0.7272727272727273,0.8493529337856515,0.1506470662143485,0.2727272727272727,0.1345480028030834,0.2633022490400439,0.9258687258687258,0.0052972336668628,0.1992271921352864,96,6760,1199,36
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,0.6,0.3,False,2.0,4206.6,4513.0,0.8351900393184797,0.1648099606815203,0.1644823066841415,0.8355176933158585,0.4989775051124744,0.4860557768924303,0.903921568627451,0.096078431372549,0.5139442231075697,0.4924318869828456,0.4885863035642772,0.5010224948875256,0.1006632852126414,0.3941237396546408,244,2305,245,258
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,0.6,0.3,False,,2582.9,4513.0,0.8522288898414059,0.1477711101585941,0.0563651950278611,0.9436348049721388,0.214524765729585,0.6093155893536122,0.8667385873268226,0.1332614126731773,0.3906844106463878,0.3173267326732673,0.4453863257365203,0.785475234270415,0.0262184230671089,0.2994061136982491,641,15265,2347,411
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,,,True,0.0,2582.9,3336.2000000000003,0.7118193891102258,0.2881806108897742,0.0929614873837981,0.9070385126162018,0.2365591397849462,0.9428571428571428,0.6881405563689604,0.3118594436310395,0.0571428571428571,0.3782234957020057,0.590339892665474,0.7634408602150538,0.0084388185654008,0.3793987319908341,66,470,213,4
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,,,True,1.0,3338.3,4148.6,0.5037037037037037,0.4962962962962963,0.028395061728395,0.971604938271605,0.0541176470588235,1.0,0.4891994917407878,0.5108005082592122,0.0,0.1026785714285714,0.2224371373307543,0.9458823529411764,0.0,0.1627093280527696,23,385,402,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,,,True,2.0,4206.6,4513.0,0.762214983713355,0.2377850162866449,0.250814332247557,0.749185667752443,0.515625,0.8571428571428571,0.7304347826086957,0.2695652173913043,0.1428571428571428,0.6439024390243901,0.756880733944954,0.484375,0.0614525139664804,0.5165864858701498,66,168,62,11
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,84,,,True,,2582.9,4513.0,0.6299465240641712,0.3700534759358289,0.0909090909090909,0.9090909090909092,0.1862980769230769,0.9117647058823528,0.601764705882353,0.3982352941176471,0.088235294117647,0.3093812375249501,0.5125661375661376,0.8137019230769231,0.0144508670520231,0.29706665346095,155,1023,677,15
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8727562824092541,0.1272437175907459,0.0555777157292913,0.9444222842707088,0.2612931798051373,0.7057416267942583,0.8825848233140926,0.1174151766859073,0.2942583732057416,0.3813833225597931,0.526597643698679,0.7387068201948627,0.0192428035043804,0.3773653914131697,295,6269,834,123
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,0.6,0.3,False,1.0,3338.3,4148.6,0.85712520084044,0.14287479915956,0.0163144234334445,0.9836855765665554,0.0782537067545304,0.7196969696969697,0.8594044477949491,0.1405955522050508,0.2803030303030303,0.1411589895988113,0.2726750861079219,0.9217462932454696,0.005380253017304,0.2054291127293295,95,6840,1119,37
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,0.6,0.3,False,2.0,4206.6,4513.0,0.8368283093053736,0.1631716906946264,0.1644823066841415,0.8355176933158585,0.5043668122270742,0.4601593625498008,0.9109803921568628,0.0890196078431372,0.5398406374501992,0.48125,0.4683698296836983,0.4956331877729257,0.1044718581341557,0.3852491598569401,231,2323,227,271
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,0.6,0.3,False,,2582.9,4513.0,0.8601050150021432,0.1398949849978568,0.0563651950278611,0.9436348049721388,0.2217065333809353,0.5903041825095057,0.8762207585736997,0.1237792414263002,0.4096958174904943,0.3223462237217752,0.4430018547581681,0.7782934666190646,0.0271701443610918,0.3012574935599478,621,15432,2180,431
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,,,True,0.0,2582.9,3336.2000000000003,0.7317397078353254,0.2682602921646746,0.0929614873837981,0.9070385126162018,0.25,0.9428571428571428,0.7101024890190337,0.2898975109809663,0.0571428571428571,0.3952095808383233,0.6066176470588235,0.75,0.0081799591002045,0.397364725266615,66,485,198,4
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,,,True,1.0,3338.3,4148.6,0.5407407407407407,0.4592592592592592,0.028395061728395,0.971604938271605,0.0582278481012658,1.0,0.5273189326556544,0.4726810673443456,0.0,0.1100478468899521,0.2361396303901437,0.9417721518987342,0.0,0.1752274142695573,23,415,372,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,,,True,2.0,4206.6,4513.0,0.7654723127035831,0.2345276872964169,0.250814332247557,0.749185667752443,0.5203252032520326,0.8311688311688312,0.7434782608695653,0.2565217391304348,0.1688311688311688,0.6400000000000001,0.7424593967517402,0.4796747967479675,0.0706521739130434,0.5083338456937001,64,171,59,13
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,85,,,True,,2582.9,4513.0,0.6545454545454545,0.3454545454545454,0.0909090909090909,0.9090909090909092,0.1956521739130435,0.9,0.63,0.37,0.1,0.3214285714285714,0.5232558139534884,0.8043478260869565,0.015625,0.3088922177296039,153,1071,629,17
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.879936178699641,0.1200638213003589,0.0555777157292913,0.9444222842707088,0.2697056030389363,0.6794258373205742,0.8917358862452485,0.1082641137547515,0.3205741626794258,0.3861318830727396,0.5211009174311927,0.7302943969610636,0.020717377860235,0.3771107845722026,284,6334,769,134
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,0.6,0.3,False,1.0,3338.3,4148.6,0.8666419478432826,0.1333580521567173,0.0163144234334445,0.9836855765665554,0.0820829655781112,0.7045454545454546,0.8693303178791305,0.1306696821208694,0.2954545454545454,0.1470355731225296,0.2799518362432269,0.9179170344218888,0.0056050589249784,0.2094965817238598,93,6919,1040,39
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,0.6,0.3,False,2.0,4206.6,4513.0,0.8401048492791612,0.1598951507208388,0.1644823066841415,0.8355176933158585,0.5163551401869159,0.4402390438247012,0.9188235294117648,0.0811764705882353,0.5597609561752988,0.4752688172043011,0.4536124794745483,0.4836448598130841,0.1070884146341463,0.3833436625497282,221,2343,207,281
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,0.6,0.3,False,,2582.9,4513.0,0.8676596656665237,0.1323403343334762,0.0563651950278611,0.9436348049721388,0.2287681713848508,0.5684410646387833,0.8855325914149443,0.1144674085850556,0.4315589353612167,0.3262411347517731,0.4382878921137496,0.7712318286151492,0.0282866043613707,0.3016841891001742,598,15596,2016,454
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,,,True,0.0,2582.9,3336.2000000000003,0.7556440903054449,0.2443559096945551,0.0929614873837981,0.9070385126162018,0.2663934426229508,0.9285714285714286,0.7379209370424598,0.2620790629575402,0.0714285714285714,0.4140127388535032,0.6202290076335879,0.7336065573770492,0.0098231827111984,0.4135240252690937,65,504,179,5
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,,,True,1.0,3338.3,4148.6,0.571604938271605,0.4283950617283951,0.028395061728395,0.971604938271605,0.0621621621621621,1.0,0.5590851334180432,0.4409148665819568,0.0,0.1170483460559796,0.2489177489177489,0.9378378378378378,0.0,0.1864240883737573,23,440,347,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,,,True,2.0,4206.6,4513.0,0.7719869706840391,0.2280130293159609,0.250814332247557,0.749185667752443,0.5294117647058824,0.8181818181818182,0.7565217391304347,0.2434782608695652,0.1818181818181818,0.6428571428571428,0.7377049180327868,0.4705882352941176,0.0744680851063829,0.5113293958326258,63,174,56,14
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,86,,,True,,2582.9,4513.0,0.6786096256684492,0.3213903743315508,0.0909090909090909,0.9090909090909092,0.2060027285129604,0.888235294117647,0.6576470588235294,0.3423529411764706,0.1117647058823529,0.3344407530454042,0.5343241330502477,0.7939972714870396,0.0167106420404573,0.3214517219688745,151,1118,582,19
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8883127243717591,0.1116872756282409,0.0555777157292913,0.9444222842707088,0.2842535787321063,0.6650717703349283,0.9014500915106292,0.0985499084893706,0.3349282296650718,0.3982808022922636,0.5245283018867924,0.7157464212678937,0.021396912731163,0.3858938297269992,278,6403,700,140
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,0.6,0.3,False,1.0,3338.3,4148.6,0.8761586948461253,0.1238413051538746,0.0163144234334445,0.9836855765665554,0.0865019011406844,0.6893939393939394,0.879256187963312,0.120743812036688,0.3106060606060606,0.1537162162162162,0.2879746835443038,0.9134980988593157,0.0058246910072453,0.2141894157450546,91,6998,961,41
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,0.6,0.3,False,2.0,4206.6,4513.0,0.8476408912188729,0.1523591087811271,0.1644823066841415,0.8355176933158585,0.5465994962216625,0.4322709163346613,0.9294117647058824,0.0705882352941176,0.5677290836653387,0.4827586206896551,0.4511434511434511,0.4534005037783375,0.1073446327683615,0.398586096940031,217,2370,180,285
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,0.6,0.3,False,,2582.9,4513.0,0.8763930561508787,0.1236069438491213,0.0563651950278611,0.9436348049721388,0.2414503502266172,0.5570342205323194,0.8954689984101749,0.1045310015898251,0.4429657794676806,0.3368784133371659,0.4415975885455916,0.7585496497733828,0.0286998829833097,0.3102745095219978,586,15771,1841,466
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,,,True,0.0,2582.9,3336.2000000000003,0.7782204515272244,0.2217795484727755,0.0929614873837981,0.9070385126162018,0.2863436123348017,0.9285714285714286,0.7628111273792094,0.2371888726207906,0.0714285714285714,0.4377104377104377,0.641025641025641,0.7136563876651982,0.0095057034220532,0.4374938868694349,65,521,162,5
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,,,True,1.0,3338.3,4148.6,0.6037037037037037,0.3962962962962963,0.028395061728395,0.971604938271605,0.066860465116279,1.0,0.5921219822109276,0.4078780177890724,0.0,0.1253405994550408,0.2637614678899082,0.9331395348837208,0.0,0.1989712319311405,23,466,321,0
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,,,True,2.0,4206.6,4513.0,0.7817589576547231,0.2182410423452769,0.250814332247557,0.749185667752443,0.543859649122807,0.8051948051948052,0.7739130434782608,0.2260869565217391,0.1948051948051948,0.649214659685864,0.7345971563981044,0.4561403508771929,0.077720207253886,0.5195623248103874,62,178,52,15
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,87,,,True,,2582.9,4513.0,0.7032085561497327,0.2967914438502674,0.0909090909090909,0.9090909090909092,0.218978102189781,0.8823529411764706,0.6852941176470588,0.3147058823529411,0.1176470588235294,0.3508771929824562,0.5494505494505495,0.781021897810219,0.0168776371308016,0.3387059706848952,150,1165,535,20
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,88,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8958915037893898,0.1041084962106102,0.0555777157292913,0.9444222842707088,0.2978959025470653,0.6435406698564593,0.9107419400253414,0.0892580599746585,0.3564593301435406,0.4072672218016654,0.5223300970873787,0.7021040974529347,0.0225143547899667,0.3906906743244511,269,6469,634,149
15_9-F-11 T2.csv,0,lstm,12,,,,,,0.2,adam,mean_absolute_error,4,,,[2],,88,0.6,0.3,False,1.0,3338.3,4148.6,0.885675441848968,0.114324558151032,0.0163144234334445,0.9836855765665554,0.0916580844490216,0.6742424242424242,0.8891820580474934,0.1108179419525065,0.3257575757575757,0.1613780598368087,0.2968645763842562,0.9083419155509784,0.0060393258426966,0.2196353904589925,89,7077,882,43
