filename,conf_no,model,LOOKBACK_SIZE,kernel_size,n_filters,padding,pool_size,dense_layer_size,dropout,optimizer,loss,epochs,intermediate_dims,latent_dim,lstm_neurons,batch_size,batch_size_train,batch_size_test,threshold,lower_boundary,upper_boundary,downsample,subfile,bottom_depth,top_depth,accuracy,error_rate,prevalence,null_error_rate,precision,recall,specificity,fallout,miss_rate,f1_score,f2_score,false_discovery_rate,false_omission_rate,mcc,tp,tn,fp,fn
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,81,,,True,0.0,2582.9,3336.2000000000003,0.5928381962864722,0.4071618037135278,0.0928381962864721,0.9071618037135278,0.184,0.9857142857142858,0.5526315789473685,0.4473684210526316,0.0142857142857142,0.3101123595505618,0.5267175572519084,0.816,0.0026385224274406,0.3124663205212918,69,378,306,1
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,81,,,True,1.0,3338.3,4148.6,0.3686806411837238,0.6313193588162762,0.0283600493218249,0.9716399506781752,0.0429906542056074,1.0,0.350253807106599,0.649746192893401,0.0,0.082437275985663,0.1834130781499202,0.9570093457943926,0.0,0.1227095770733374,23,276,512,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,81,,,True,2.0,4206.6,4513.0,0.7142857142857143,0.2857142857142857,0.25,0.75,0.4609929078014184,0.8441558441558441,0.670995670995671,0.329004329004329,0.1558441558441558,0.5963302752293578,0.7238307349665923,0.5390070921985816,0.0718562874251497,0.447732419630045,65,155,76,12
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,81,,,True,,2582.9,4513.0,0.5157501334757074,0.4842498665242926,0.0907634810464495,0.9092365189535504,0.1493815413891532,0.923529411764706,0.4750440399295361,0.5249559600704639,0.0764705882352941,0.2571662571662571,0.4534950895436163,0.8506184586108468,0.0158150851581508,0.2307293728387404,157,809,894,13
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8388424266560467,0.1611575733439532,0.0554891809372096,0.9445108190627904,0.2064896755162241,0.6698564593301436,0.8487702037947997,0.1512297962052002,0.3301435406698564,0.3156708004509582,0.4623513870541612,0.7935103244837758,0.0223409422049538,0.3090379314516411,280,6039,1076,138
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,0.6,0.3,False,1.0,3338.3,4148.6,0.8258669628532642,0.1741330371467357,0.0162902628656053,0.9837097371343948,0.0616860863605209,0.6818181818181818,0.828252415004391,0.171747584995609,0.3181818181818182,0.1131363922061596,0.2264720684448918,0.9383139136394792,0.0063214930764599,0.1680471693877643,90,6602,1369,42
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,0.6,0.3,False,2.0,4206.6,4513.0,0.8244125326370757,0.1755874673629242,0.1638381201044386,0.8361618798955613,0.4673913043478261,0.5139442231075697,0.8852459016393442,0.1147540983606557,0.4860557768924303,0.4895635673624288,0.50390625,0.532608695652174,0.0971337579617834,0.3844517604724039,258,2268,294,244
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,0.6,0.3,False,,2582.9,4513.0,0.830855614973262,0.1691443850267379,0.0562566844919786,0.9437433155080214,0.1865161865161865,0.596958174904943,0.844798277425204,0.155201722574796,0.403041825095057,0.2842272007241457,0.4145214521452146,0.8134838134838135,0.0276527750603273,0.2649130745165379,628,14909,2739,424
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,,,True,0.0,2582.9,3336.2000000000003,0.616710875331565,0.383289124668435,0.0928381962864721,0.9071618037135278,0.1898016997167138,0.9571428571428572,0.5818713450292398,0.4181286549707602,0.0428571428571428,0.3167848699763593,0.5292259083728278,0.8101983002832861,0.0074812967581047,0.3134857038852489,67,398,286,3
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,,,True,1.0,3338.3,4148.6,0.3908754623921085,0.6091245376078915,0.0283600493218249,0.9716399506781752,0.0444874274661508,1.0,0.3730964467005076,0.6269035532994924,0.0,0.0851851851851851,0.1888341543513957,0.9555125725338492,0.0,0.1288336179359543,23,294,494,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,,,True,2.0,4206.6,4513.0,0.724025974025974,0.275974025974026,0.25,0.75,0.4710144927536231,0.8441558441558441,0.683982683982684,0.316017316017316,0.1558441558441558,0.6046511627906977,0.7286995515695067,0.5289855072463768,0.0705882352941176,0.4598701275824323,65,158,73,12
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,82,,,True,,2582.9,4513.0,0.5365723438334223,0.4634276561665776,0.0907634810464495,0.9092365189535504,0.1537698412698412,0.9117647058823528,0.4991192014092777,0.5008807985907222,0.088235294117647,0.2631578947368421,0.4591232227488152,0.8462301587301587,0.0173410404624277,0.236762325429663,155,850,853,15
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8466746316208682,0.1533253683791318,0.0554891809372096,0.9445108190627904,0.2123341139734582,0.6507177033492823,0.8581869290231905,0.1418130709768095,0.3492822966507177,0.3201883460859329,0.4605485946495089,0.7876658860265418,0.0233525271912987,0.3101186949323458,272,6106,1009,146
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,0.6,0.3,False,1.0,3338.3,4148.6,0.8358632605207947,0.1641367394792052,0.0162902628656053,0.9837097371343948,0.0653120464441219,0.6818181818181818,0.8384142516622758,0.1615857483377242,0.3181818181818182,0.119205298013245,0.236096537250787,0.934687953555878,0.0062453531598513,0.1752952069650505,90,6683,1288,42
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,0.6,0.3,False,2.0,4206.6,4513.0,0.8293080939947781,0.1706919060052219,0.1638381201044386,0.8361618798955613,0.4798464491362764,0.49800796812749,0.8942232630757221,0.1057767369242779,0.50199203187251,0.4887585532746822,0.4942665085013839,0.5201535508637236,0.099095556429414,0.3864484330776032,250,2291,271,252
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,0.6,0.3,False,,2582.9,4513.0,0.8391443850267379,0.160855614973262,0.0562566844919786,0.9437433155080214,0.1924528301886792,0.5817490494296578,0.8544877606527652,0.1455122393472348,0.4182509505703422,0.2892249527410208,0.4141851651326476,0.8075471698113208,0.0283505154639175,0.267558349342105,612,15080,2568,440
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,,,True,0.0,2582.9,3336.2000000000003,0.6392572944297082,0.3607427055702917,0.0928381962864721,0.9071618037135278,0.1994047619047619,0.9571428571428572,0.6067251461988304,0.3932748538011696,0.0428571428571428,0.3300492610837438,0.5438311688311689,0.8005952380952381,0.0071770334928229,0.3292279839359774,67,415,269,3
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,,,True,1.0,3338.3,4148.6,0.4241676942046856,0.5758323057953144,0.0283600493218249,0.9716399506781752,0.046938775510204,1.0,0.4073604060913706,0.5926395939086294,0.0,0.0896686159844054,0.197594501718213,0.953061224489796,0.0,0.1382786992029807,23,321,467,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,,,True,2.0,4206.6,4513.0,0.737012987012987,0.262987012987013,0.25,0.75,0.4848484848484848,0.8311688311688312,0.7056277056277056,0.2943722943722944,0.1688311688311688,0.6124401913875598,0.7272727272727273,0.5151515151515151,0.0738636363636363,0.4696969696969697,64,163,68,13
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,83,,,True,,2582.9,4513.0,0.5621996796583022,0.4378003203416978,0.0907634810464495,0.9092365189535504,0.1607515657620041,0.9058823529411764,0.5278919553728714,0.4721080446271286,0.0941176470588235,0.2730496453900709,0.4700854700854701,0.8392484342379958,0.0174863387978142,0.2492885371047906,154,899,804,16
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8547723350590735,0.1452276649409266,0.0554891809372096,0.9445108190627904,0.2197346600331675,0.6339712918660287,0.8677442023893184,0.1322557976106816,0.3660287081339713,0.3263546798029557,0.4603891591382905,0.7802653399668324,0.0241820768136557,0.3132279696050262,265,6174,941,153
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,0.6,0.3,False,1.0,3338.3,4148.6,0.8453659138590646,0.1546340861409354,0.0162902628656053,0.9837097371343948,0.0678488820354664,0.6666666666666666,0.8483251787730524,0.1516748212269477,0.3333333333333333,0.1231630510846746,0.2410958904109589,0.9321511179645336,0.0064648839259476,0.1777983646350249,88,6762,1209,44
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,0.6,0.3,False,2.0,4206.6,4513.0,0.8325718015665796,0.1674281984334203,0.1638381201044386,0.8361618798955613,0.4887983706720977,0.4780876494023904,0.9020296643247464,0.0979703356752537,0.5219123505976095,0.4833836858006042,0.4801920768307323,0.5112016293279023,0.1018266614846482,0.3835291991292606,240,2311,251,262
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,0.6,0.3,False,,2582.9,4513.0,0.8470588235294118,0.1529411764705882,0.0562566844919786,0.9437433155080214,0.198062792251169,0.5636882129277566,0.8639505893019039,0.1360494106980961,0.4363117870722433,0.2931290163124073,0.4116911968897529,0.801937207748831,0.0292245001910098,0.2687039355631176,593,15247,2401,459
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,,,True,0.0,2582.9,3336.2000000000003,0.6657824933687002,0.3342175066312997,0.0928381962864721,0.9071618037135278,0.2120253164556962,0.9571428571428572,0.6359649122807017,0.3640350877192982,0.0428571428571428,0.3471502590673575,0.5620805369127516,0.7879746835443038,0.0068493150684931,0.3488430600169782,67,435,249,3
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,,,True,1.0,3338.3,4148.6,0.4648581997533909,0.5351418002466092,0.0283600493218249,0.9716399506781752,0.0503282275711159,1.0,0.449238578680203,0.550761421319797,0.0,0.0958333333333333,0.209471766848816,0.949671772428884,0.0,0.1503641626902565,23,354,434,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,,,True,2.0,4206.6,4513.0,0.7597402597402597,0.2402597402597402,0.25,0.75,0.5121951219512195,0.8181818181818182,0.7402597402597403,0.2597402597402597,0.1818181818181818,0.63,0.7308584686774943,0.4878048780487805,0.0756756756756756,0.4937313033099692,63,171,60,14
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,84,,,True,,2582.9,4513.0,0.594233849439402,0.4057661505605979,0.0907634810464495,0.9092365189535504,0.1707589285714285,0.9,0.5637110980622431,0.4362889019377569,0.1,0.2870544090056285,0.4854060913705583,0.8292410714285714,0.0174002047082906,0.2666723499727709,153,960,743,17
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8630027877339705,0.1369972122660294,0.0554891809372096,0.9445108190627904,0.2283185840707964,0.6172248803827751,0.8774420238931834,0.1225579761068165,0.3827751196172249,0.3333333333333333,0.4603854389721628,0.7716814159292036,0.0249882867405903,0.3171447125932313,258,6243,872,160
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,0.6,0.3,False,1.0,3338.3,4148.6,0.8551153893619647,0.1448846106380353,0.0162902628656053,0.9837097371343948,0.0715460526315789,0.6590909090909091,0.858361560657383,0.141638439342617,0.3409090909090909,0.129080118694362,0.2494266055045871,0.928453947368421,0.0065340496587774,0.1834137985582313,87,6842,1129,45
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,0.6,0.3,False,2.0,4206.6,4513.0,0.8368146214099217,0.1631853785900783,0.1638381201044386,0.8361618798955613,0.5021739130434782,0.4601593625498008,0.9106167056986728,0.089383294301327,0.5398406374501992,0.4802494802494803,0.4679902755267422,0.4978260869565217,0.1040706605222734,0.3841967708437196,231,2333,229,271
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,0.6,0.3,False,,2582.9,4513.0,0.8552941176470589,0.1447058823529411,0.0562566844919786,0.9437433155080214,0.2052744119743407,0.5475285171102662,0.8736400725294651,0.1263599274705349,0.4524714828897338,0.2986003110419906,0.4106073567151411,0.7947255880256593,0.0299484082043538,0.2717384877689864,576,15418,2230,476
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,,,True,0.0,2582.9,3336.2000000000003,0.6870026525198939,0.3129973474801061,0.0928381962864721,0.9071618037135278,0.2233333333333333,0.9571428571428572,0.6593567251461988,0.3406432748538012,0.0428571428571428,0.3621621621621622,0.5775862068965518,0.7766666666666666,0.0066079295154185,0.3655285500821673,67,451,233,3
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,,,True,1.0,3338.3,4148.6,0.5018495684340321,0.4981504315659679,0.0283600493218249,0.9716399506781752,0.0538641686182669,1.0,0.4873096446700508,0.5126903553299492,0.0,0.1022222222222222,0.2215799614643545,0.9461358313817332,0.0,0.1620139773902714,23,384,404,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,,,True,2.0,4206.6,4513.0,0.7694805194805194,0.2305194805194805,0.25,0.75,0.5254237288135594,0.8051948051948052,0.7575757575757576,0.2424242424242424,0.1948051948051948,0.635897435897436,0.7276995305164319,0.4745762711864407,0.0789473684210526,0.5012621595551011,62,175,56,15
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,85,,,True,,2582.9,4513.0,0.6203950880939669,0.3796049119060331,0.0907634810464495,0.9092365189535504,0.1798816568047337,0.8941176470588236,0.5930710510863183,0.4069289489136817,0.1058823529411764,0.2995073891625616,0.4983606557377049,0.8201183431952662,0.0175097276264591,0.2812574777524657,152,1010,693,18
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8713659896455596,0.1286340103544404,0.0554891809372096,0.9445108190627904,0.2388625592417061,0.6028708133971292,0.8871398453970485,0.1128601546029515,0.3971291866028708,0.3421588594704684,0.4620462046204621,0.7611374407582938,0.0256251929607903,0.3232469370788328,252,6312,803,166
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,0.6,0.3,False,1.0,3338.3,4148.6,0.8646180427002345,0.1353819572997655,0.0162902628656053,0.9837097371343948,0.0748898678414096,0.6439393939393939,0.8682724877681596,0.1317275122318404,0.3560606060606061,0.1341752170481452,0.2555622369212267,0.9251101321585904,0.0067451205510907,0.186827592282457,85,6921,1050,47
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,0.6,0.3,False,2.0,4206.6,4513.0,0.8384464751958225,0.1615535248041775,0.1638381201044386,0.8361618798955613,0.5081585081585082,0.4342629482071713,0.9176424668227948,0.0823575331772053,0.5657370517928287,0.4683136412459721,0.4472712351251539,0.4918414918414918,0.1077798861480075,0.3753603670444325,218,2351,211,284
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,0.6,0.3,False,,2582.9,4513.0,0.863048128342246,0.136951871657754,0.0562566844919786,0.9437433155080214,0.2119129438717067,0.5275665399239544,0.8830462375339981,0.1169537624660018,0.4724334600760456,0.3023699264505584,0.4064742932474001,0.7880870561282932,0.0309060381817051,0.2726238219313221,555,15584,2064,497
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,,,True,0.0,2582.9,3336.2000000000003,0.7161803713527851,0.2838196286472148,0.0928381962864721,0.9071618037135278,0.2410071942446043,0.9571428571428572,0.6915204678362573,0.3084795321637427,0.0428571428571428,0.3850574712643678,0.6003584229390682,0.7589928057553957,0.0063025210084033,0.3901849737362148,67,473,211,3
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,,,True,1.0,3338.3,4148.6,0.5388409371146733,0.4611590628853267,0.0283600493218249,0.9716399506781752,0.0579345088161209,1.0,0.5253807106598984,0.4746192893401015,0.0,0.1095238095238095,0.2351738241308794,0.9420654911838792,0.0,0.1744639602139815,23,414,374,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,,,True,2.0,4206.6,4513.0,0.775974025974026,0.224025974025974,0.25,0.75,0.5357142857142857,0.7792207792207793,0.7748917748917749,0.2251082251082251,0.2207792207792207,0.6349206349206349,0.7142857142857142,0.4642857142857143,0.086734693877551,0.4987837491108397,60,179,52,17
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,86,,,True,,2582.9,4513.0,0.6492258408969568,0.3507741591030432,0.0907634810464495,0.9092365189535504,0.1905972045743329,0.8823529411764706,0.6259541984732825,0.3740458015267175,0.1176470588235294,0.3134796238244514,0.5112474437627811,0.8094027954256671,0.0184162062615101,0.2958391974611036,150,1066,637,20
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8794636930837648,0.1205363069162352,0.0554891809372096,0.9445108190627904,0.25,0.5861244019138756,0.8966971187631764,0.1033028812368236,0.4138755980861244,0.3505007153075822,0.4619155354449472,0.75,0.0264001220814893,0.3285708950589179,245,6380,735,173
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,0.6,0.3,False,1.0,3338.3,4148.6,0.874614340367765,0.1253856596322349,0.0162902628656053,0.9837097371343948,0.0806451612903225,0.6439393939393939,0.8784343244260444,0.1215656755739555,0.3560606060606061,0.1433389544688026,0.2686472819216182,0.9193548387096774,0.0066676124272946,0.1965805872285989,85,7002,969,47
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,0.6,0.3,False,2.0,4206.6,4513.0,0.8443211488250653,0.1556788511749347,0.1638381201044386,0.8361618798955613,0.531328320802005,0.4223107569721115,0.9270101483216238,0.0729898516783762,0.5776892430278885,0.4705882352941176,0.4403822185292895,0.4686716791979949,0.1088180112570356,0.3841766310256065,212,2375,187,290
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,0.6,0.3,False,,2582.9,4513.0,0.8716042780748663,0.1283957219251336,0.0562566844919786,0.9437433155080214,0.2227702424989724,0.5152091254752852,0.8928490480507706,0.1071509519492293,0.4847908745247148,0.3110473457675753,0.4080710736334889,0.7772297575010275,0.031351816561136,0.2794814005751118,542,15757,1891,510
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,,,True,0.0,2582.9,3336.2000000000003,0.7440318302387268,0.2559681697612732,0.0928381962864721,0.9071618037135278,0.2588235294117647,0.9428571428571428,0.7236842105263158,0.2763157894736842,0.0571428571428571,0.4061538461538462,0.616822429906542,0.7411764705882353,0.0080160320641282,0.4088686448247307,66,495,189,4
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,,,True,1.0,3338.3,4148.6,0.5770653514180024,0.4229346485819975,0.0283600493218249,0.9716399506781752,0.0628415300546448,1.0,0.5647208121827412,0.4352791878172589,0.0,0.1182519280205655,0.2510917030567685,0.9371584699453552,0.0,0.1883823768064973,23,445,343,0
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,,,True,2.0,4206.6,4513.0,0.7922077922077922,0.2077922077922078,0.25,0.75,0.5619047619047619,0.7662337662337663,0.8008658008658008,0.1991341991341991,0.2337662337662337,0.6483516483516484,0.7142857142857142,0.4380952380952381,0.0886699507389162,0.5180456124209494,59,185,46,18
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,87,,,True,,2582.9,4513.0,0.6796583021890016,0.3203416978109984,0.0907634810464495,0.9092365189535504,0.2038567493112947,0.8705882352941177,0.6605989430416911,0.3394010569583088,0.1294117647058823,0.3303571428571428,0.5263157894736843,0.7961432506887053,0.019180470793374,0.3132054777482224,148,1125,578,22
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,88,0.6,0.3,False,0.0,2582.9,3336.2000000000003,0.8879596442320457,0.1120403557679543,0.0554891809372096,0.9445108190627904,0.2643805309734513,0.5717703349282297,0.9065354884047786,0.0934645115952213,0.4282296650717703,0.3615733736762481,0.4638975155279503,0.7356194690265486,0.0270025644893649,0.3369558779726007,239,6450,665,179
15_9-F-11 T2.csv,0,vae,,,,,,,,adam,mean_absolute_error,20,[4],2,,,64,1,88,0.6,0.3,False,1.0,3338.3,4148.6,0.8843638158706651,0.1156361841293348,0.0162902628656053,0.9837097371343948,0.0863309352517985,0.6363636363636364,0.8884707063103751,0.1115292936896248,0.3636363636363636,0.1520361990950226,0.2798134576948701,0.9136690647482014,0.0067321178120617,0.2043922528585977,84,7082,889,48
